ad_idx,name,url
106,"삼성 건조기",https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%84%B8%ED%83%81%EA%B8%B0_4069_%EA%B3%B5%ED%86%B5/%EC%9E%90%EC%97%B0%EC%9D%98+%EC%A2%8B%EC%9D%80+%EA%B1%B4%EC%A1%B0+%EC%82%BC%EC%84%B1+%EA%B1%B4%EC%A1%B0%EA%B8%B0+%EA%B7%B8%EB%9E%91%EB%8D%B0+CF.mp4
107,"삼성 플렉스 워시",https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%84%B8%ED%83%81%EA%B8%B0_4069_%EA%B3%B5%ED%86%B5/%EA%B5%AD%EB%82%B4+%EC%9C%A0%EC%9D%BC+%EC%9D%BC%EC%B2%B4%ED%98%95+%EC%98%AC%EC%9D%B8%EC%9B%90+%EC%84%B8%ED%83%81%EA%B8%B0+%EC%82%BC%EC%84%B1+%ED%94%8C%EB%A0%89%EC%8A%A4%EC%9B%8C%EC%8B%9C+CF.mp4
108,ts샴푸,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%83%B4%ED%91%B8_4069_%EC%97%AC%EC%9E%90/TS%EC%83%B4%ED%91%B8+TV%EA%B4%91%EA%B3%A0+%EC%98%81%EC%83%81+(%EB%AA%A8%EB%8D%B8+%EC%86%A1%EC%A7%80%ED%9A%A8+%EA%B1%B4%EA%B0%95%ED%95%9C+%EB%A8%B8%EB%A6%AC%ED%8E%B8).mp4
109,"케라시스 앰플샴푸",https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%83%B4%ED%91%B8_4069_%EC%97%AC%EC%9E%90/%5B%EC%BC%80%EB%9D%BC%EC%8B%9C%EC%8A%A4%5D+%EC%BC%80%EB%9D%BC%EC%8B%9C%EC%8A%A4+%EC%96%B4%EB%93%9C%EB%B0%B4%EC%8A%A4%EB%93%9C+%EC%95%B0%ED%94%8C%EC%83%B4%ED%91%B8+AD+30.mp4
110,"엘라스틴 샴푸",https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%83%B4%ED%91%B8_4069_%EC%97%AC%EC%9E%90/%5B%EC%97%98%EB%9D%BC%EC%8A%A4%ED%8B%B4%5D+%EA%B0%95%EA%B7%A0%EC%84%B1%2C+%EA%B9%80%ED%83%9C%ED%9D%AC+%EB%A8%B8%EB%A6%BF%EA%B2%B0%EC%97%90+%EB%8F%84%EC%A0%84!+%EC%97%98%EB%9D%BC%EC%8A%A4%ED%8B%B4+%ED%96%88%EC%96%B4%EC%9A%94_(%EC%9D%B8%ED%84%B0%EB%B7%B0).mp4
111,"댕기머리 샴푸",https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%83%B4%ED%91%B8_4069_%EC%97%AC%EC%9E%90/%5B%EB%8C%95%EA%B8%B0%EB%A8%B8%EB%A6%AC+%EC%83%B4%ED%91%B8+%C3%97+%EC%84%9C%ED%98%84%EC%A7%84%5D+%EB%91%90%EA%B7%BC%EB%91%90%EA%B7%BC+20%EB%85%84+TV+CF.mp4
112,게임_클래시오브클랜,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%AA%A8%EB%B0%94%EC%9D%BC%EA%B2%8C%EC%9E%84_1318_%EA%B3%B5%ED%86%B5/%ED%81%B4%EB%9E%98%EC%8B%9C+%EC%98%A4%EB%B8%8C+%ED%81%B4%EB%9E%9C-+%ED%81%B4%EB%9E%9C%EC%A0%84+%EB%A6%AC%EA%B7%B8%EB%A5%BC+%EC%A4%80%EB%B9%84%ED%95%98%EC%84%B8%EC%9A%94!.mp4
113,게임_배그,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%AA%A8%EB%B0%94%EC%9D%BC%EA%B2%8C%EC%9E%84_1318_%EA%B3%B5%ED%86%B5/%EB%B0%B0%ED%8B%80%EA%B7%B8%EB%9D%BC%EC%9A%B4%EB%93%9C+%EB%AA%A8%EB%B0%94%EC%9D%BC+TVCF+(%EA%B2%80%EB%AC%B8%EC%86%8C%ED%8E%B8).mp4
114,게임_크아,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%AA%A8%EB%B0%94%EC%9D%BC%EA%B2%8C%EC%9E%84_1318_%EA%B3%B5%ED%86%B5/%5B%ED%81%AC%EC%95%84M%5D+%EC%8B%A0%EB%82%98%EA%B2%8C+%ED%84%B0%ED%8A%B8%EB%A0%A4%EB%B3%BC%EA%B9%8C+%EC%A7%80%EA%B8%88+%EB%B0%94%EB%A1%9C+%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C!.mp4
115,게임_몬스터길들이기,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%AA%A8%EB%B0%94%EC%9D%BC%EA%B2%8C%EC%9E%84_1318_%EA%B3%B5%ED%86%B5/%5B%EC%8A%A4%EB%A7%88%ED%8A%B8%ED%8F%B0%EA%B2%8C%EC%9E%84%5D+%EB%8C%80%EC%84%B8%EA%B2%8C%EC%9E%84+%EB%AA%AC%EC%8A%A4%ED%84%B0%EA%B8%B8%EB%93%A4%EC%9D%B4%EA%B8%B0+TV%EA%B4%91%EA%B3%A0%EC%98%81%EC%83%81.mp4
116,게임_검은사막,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%AA%A8%EB%B0%94%EC%9D%BC%EA%B2%8C%EC%9E%84_1318_%EA%B3%B5%ED%86%B5/%5B%EA%B2%80%EC%9D%80%EC%82%AC%EB%A7%89+%EB%AA%A8%EB%B0%94%EC%9D%BC%5D+1%EC%A3%BC%EB%85%84+%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8+(Black+Desert+Mobile+-+1st+Anniversary).mp4
117,맥주_맥스,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%A7%A5%EC%A3%BC_1939_4069_%EB%82%A8%EC%9E%90/%EB%A7%A5%EC%8A%A4+-+%ED%95%98%EC%A0%95%EC%9A%B0%2C+%EA%B9%8A%EC%9D%80+%EB%A7%9B%EC%9D%98+%ED%81%B4%EB%9D%BC%EC%9D%B4%EB%A7%A5%EC%8A%A4+(20_).mp4
118,맥주_클라우드,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%A7%A5%EC%A3%BC_1939_4069_%EB%82%A8%EC%9E%90/%EA%B5%AC%EB%A6%84%EA%B0%99%EC%9D%B4+%ED%92%8D%EB%B6%80%ED%95%9C+%EA%B1%B0%ED%92%88%2C+%EB%A6%AC%EC%96%BC%EB%A7%A5%EC%A3%BC+Kloud.mp4
119,맥주_flite,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%A7%A5%EC%A3%BC_1939_4069_%EB%82%A8%EC%9E%90/190302+%EC%97%90%EC%8A%A4%EC%97%90%ED%94%84%EB%82%98%EC%9D%B8+%EB%A1%9C%EC%9A%B4+%EB%8B%A8%EB%8F%85%EC%9C%BC%EB%A1%9C+%EB%A7%A5%EC%A3%BC%EA%B4%91%EA%B3%A0%EC%B4%AC%EC%98%81+SF9+Rowoon+solo+beer+ad.mp4
120,맥주_레드락,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%A7%A5%EC%A3%BC_1939_4069_%EB%82%A8%EC%9E%90/%5B%EB%A0%88%EB%93%9C%EB%9D%BD%5D+Red+Rock_%EC%96%B8%EC%A0%9C%EA%B9%8C%EC%A7%80+%EB%B0%8D%EB%B0%8D%ED%95%9C+%EB%9D%BC%EA%B1%B0%EB%A7%8C+%EB%A7%88%EC%8B%A4%EB%9E%98.mp4
121,맥주_버니니,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%A7%A5%EC%A3%BC_1939_4069_%EB%82%A8%EC%9E%90/_Sparkling+Moments_+%EB%B2%84%EB%8B%88%EB%8B%88+%EB%A7%9E%EC%B6%A4%ED%98%95%EA%B4%91%EA%B3%A0.mp4
122,농심_스파게티,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%9D%BC%EB%A9%B4_1318_1939_4069_%EA%B3%B5%ED%86%B5/%EC%8A%A4%ED%8C%8C%EA%B2%8C%ED%8B%B0+%EC%9D%B4%EA%B1%B8%EB%A1%9C+%EB%81%9D!+%EB%86%8D%EC%8B%AC+%EC%8A%A4%ED%8C%8C%EA%B2%8C%ED%8B%B0+tomato+(%EC%96%91%EC%84%B8%EC%B0%AC%2C+%EC%97%B0%EC%9D%B8+%ED%8E%B8).mp4
123,농심_너구리,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%9D%BC%EB%A9%B4_1318_1939_4069_%EA%B3%B5%ED%86%B5/%EC%86%90%EB%82%98%EC%9D%80%EC%9D%98+%EB%84%88%EA%B5%AC%EB%A6%AC+%EA%B4%91%EA%B3%A0+New+%EB%B2%84%EC%A0%84+CF+(%EB%A7%88%EC%8A%A4%ED%81%AC%ED%8C%A9%2C+%EC%98%81%ED%99%94%ED%8E%B8).mp4
124,lg_시그니처냉장고_!,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%83%89%EC%9E%A5%EA%B3%A0_4069_%EA%B3%B5%ED%86%B5/%EC%83%88%EB%A1%9C%EC%9A%B4+%EC%84%B8%EC%83%81%EC%9D%84+%EC%97%B4%EB%8B%A4+LG+SIGNATURE+%EB%83%89%EC%9E%A5%EA%B3%A0+CF+30%EC%B4%88.mp4
125,lg_dios김치냉장고,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%83%89%EC%9E%A5%EA%B3%A0_4069_%EA%B3%B5%ED%86%B5/LG+DIOS+%EA%B9%80%EC%B9%98%ED%86%A1%ED%86%A1+-+%EC%9D%BC%EB%85%84%EB%82%B4%EB%82%B4+%EA%B9%80%EC%B9%98%EC%A0%9C%EC%B2%A0+%ED%8E%B8+%EA%B4%91%EA%B3%A0.mp4
126,lg_시그니처냉장고_2,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%83%89%EC%9E%A5%EA%B3%A0_4069_%EA%B3%B5%ED%86%B5/LG+SIGNATURE+%EB%83%89%EC%9E%A5%EA%B3%A0+-+%EB%85%B8%ED%81%AC+%ED%8E%B8+%EA%B4%91%EA%B3%A0(30%EC%B4%88).mp4
127,삼성_냉장고,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%83%89%EC%9E%A5%EA%B3%A0_4069_%EA%B3%B5%ED%86%B5/%EC%82%BC%EC%84%B1%EC%A0%84%EC%9E%90+(Samsung+Electronics)+TV+CF+-+%EC%A7%80%ED%8E%A0+(Zipel)+%ED%91%B8%EB%93%9C%EC%87%BC%EC%BC%80%EC%9D%B4%EC%8A%A4+(Food+Showcase).mp4
128,딤채_김치냉장고,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%83%89%EC%9E%A5%EA%B3%A0_4069_%EA%B3%B5%ED%86%B5/%5B%EB%94%A4%EC%B1%84%5D+2019%EB%85%84%ED%98%95+The+Original+%EB%94%A4%EC%B1%84+%EA%B4%91%EA%B3%A0(30%EC%B4%88).mp4
129,남성스킨_우르오스,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%82%A8%EC%84%B1%EC%9A%A9%ED%99%94%EC%9E%A5%ED%92%88_1939_4069_%EB%82%A8%EC%9E%90/%EC%9A%B0%EB%A5%B4%EC%98%A4%EC%8A%A4+2019+%EC%98%AC%EC%9D%B8%EC%9B%90+%EB%AA%A8%EC%9D%B4%EC%8A%A4%EC%B2%98%EB%9D%BC%EC%9D%B4%EC%A0%80+%EA%B4%91%EA%B3%A0.mp4
130,남성스킨_아이디얼,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%82%A8%EC%84%B1%EC%9A%A9%ED%99%94%EC%9E%A5%ED%92%88_1939_4069_%EB%82%A8%EC%9E%90/%EB%82%A8%EC%9E%90+%ED%94%BC%EB%B6%80%EA%B3%A0%EB%AF%BC%2C+7in1%EC%9C%BC%EB%A1%9C+%EC%8B%AC%ED%94%8C%ED%95%98%EA%B3%A0+%EC%99%84%EB%B2%BD%ED%95%98%EA%B2%8C!+%ED%8D%BC%ED%8E%99%ED%8A%B8+%EC%98%AC%EC%9D%B8%EC%9B%90%E2%94%83%EC%95%84%EC%9D%B4%EB%94%94%EC%96%BC+%ED%8F%AC%EB%A7%A8.mp4
131,남성스킨_엠도씨_어항,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%82%A8%EC%84%B1%EC%9A%A9%ED%99%94%EC%9E%A5%ED%92%88_1939_4069_%EB%82%A8%EC%9E%90/%5B%EC%97%A0%EB%8F%84%EC%94%A8%5D+%EB%82%A8%EC%84%B1%EC%A0%84%EB%AC%B8%ED%99%94%EC%9E%A5%ED%92%88+%EC%97%A0%EB%8F%84%EC%94%A8+CF+%EC%96%B4%ED%95%AD%ED%8E%B8.mp4
132,남성스킨_라네즈,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%82%A8%EC%84%B1%EC%9A%A9%ED%99%94%EC%9E%A5%ED%92%88_1939_4069_%EB%82%A8%EC%9E%90/%5B%EB%9D%BC%EB%84%A4%EC%A6%88+%EC%98%B4%EB%AF%80%5D+%EB%B8%94%EB%A3%A8+%EC%97%90%EB%84%88%EC%A7%80+%EB%B0%95%EC%84%9C%EC%A4%80+%23%EC%9E%98%EC%83%9D%EA%B9%80%ED%8E%B8.mp4
133,남성스킨_엠도씨_정장,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%82%A8%EC%84%B1%EC%9A%A9%ED%99%94%EC%9E%A5%ED%92%88_1939_4069_%EB%82%A8%EC%9E%90/%5B%EC%97%A0%EB%8F%84%EC%94%A8%5D+%EB%82%A8%EC%84%B1%EC%A0%84%EB%AC%B8%ED%99%94%EC%9E%A5%ED%92%88+%EC%97%A0%EB%8F%84%EC%94%A8+CF+30_+Ver..mp4
134,이온음료_포카리,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B8%B0%EB%8A%A5%EC%84%B1+%EC%9D%8C%EB%A3%8C+%EA%B4%91%EA%B3%A0_1318_%EB%82%A8%EC%9E%90/2019+%ED%8F%AC%EC%B9%B4%EB%A6%AC%EC%8A%A4%EC%9B%A8%ED%8A%B8-%EC%9D%B4%EC%98%A8%EC%9B%8C%ED%84%B0+%EB%A9%88%EC%B6%94%EC%A7%80+%EC%95%8A%EB%8A%94+%EC%9D%B4%EC%98%A8%EC%9D%98+%ED%9E%98%EC%9C%BC%EB%A1%9C+I.ON_TVCF+-+%ED%8A%B8%EC%99%80%EC%9D%B4%EC%8A%A4(Twice)_30s.mp4
136,이온음료_게토레이,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B8%B0%EB%8A%A5%EC%84%B1+%EC%9D%8C%EB%A3%8C+%EA%B4%91%EA%B3%A0_1318_%EB%82%A8%EC%9E%90/%EA%B2%8C%ED%86%A0%EB%A0%88%EC%9D%B4(GETORADE)+_%EB%82%A8%EC%9E%90+%EB%9F%AC%EB%8B%9D_%ED%8E%B8.mp4
137,관절_호관원,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B4%80%EC%A0%88%EC%95%BD_4069_%EA%B3%B5%ED%86%B5/%EC%9E%90%EC%97%B0%EB%82%B4%EB%A6%BC+%ED%98%B8%EA%B4%80%EC%9B%90%ED%94%84%EB%A6%AC%EB%AF%B8%EC%97%84+30%EC%B4%88CF.mp4
138,관절_씨스팡,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B4%80%EC%A0%88%EC%95%BD_4069_%EA%B3%B5%ED%86%B5/%EC%94%A8%EC%8A%A4%ED%8C%A1+TV+CF+-+30%EC%B4%88.mp4
139,공기청정기_lg퓨리케어,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B3%B5%EA%B8%B0%EC%B2%AD%EC%A0%95%EA%B8%B0_4069_%EC%97%AC%EC%9E%90/LG+%ED%93%A8%EB%A6%AC%EC%BC%80%EC%96%B4+360%EB%8F%84+%EA%B3%B5%EA%B8%B0%EC%B2%AD%EC%A0%95%EA%B8%B0+%EA%B4%91%EA%B3%A0+-+%EB%82%98%EB%AC%B4%EC%B2%98%EB%9F%BC+360%EB%8F%84+(A%ED%8E%B8).mp4
140,공기청정기_웅진,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B3%B5%EA%B8%B0%EC%B2%AD%EC%A0%95%EA%B8%B0_4069_%EC%97%AC%EC%9E%90/%EC%9B%85%EC%A7%84+%EA%B3%B5%EA%B8%B0%EC%B2%AD%EC%A0%95%EA%B8%B0+%EA%B4%91%EA%B3%A0+_+(NO+SKIP+-+30%EC%B4%88).mp4
141,공기청정기_sk매직,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B3%B5%EA%B8%B0%EC%B2%AD%EC%A0%95%EA%B8%B0_4069_%EC%97%AC%EC%9E%90/%EC%8A%A4%EB%A7%88%ED%8A%B8%EB%AA%A8%EC%85%98+%EA%B3%B5%EA%B8%B0%EC%B2%AD%EC%A0%95%EA%B8%B0+CF+%EC%98%81%EC%83%81.mp4
142,공기청정기_삼성큐브,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B3%B5%EA%B8%B0%EC%B2%AD%EC%A0%95%EA%B8%B0_4069_%EC%97%AC%EC%9E%90/%EB%B9%8C%EB%94%A9+%EC%88%B2%2C+%EA%B7%B8+%EC%86%8D%EC%97%90+%EC%A7%84%EC%A7%9C+%EC%88%B2%EC%9D%B4+%EC%9E%88%EB%8B%A4+CF+%EA%B4%91%EA%B3%A0+%EC%82%BC%EC%84%B1+%ED%81%90%EB%B8%8C+%EB%AC%B4%ED%92%8D%EC%B2%AD%EC%A0%95+%ED%8E%B8+45s+2018.mp4
143,건강보조제_얼라이브,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B1%B4%EA%B0%95%EB%B3%B4%EC%A1%B0%EC%A0%9C_4069_%EA%B3%B5%ED%86%B5/%EC%8C%A9%EC%8C%A9%EC%9A%94%EC%A0%95+%EC%A1%B0%EB%B3%B4%EC%95%84%EC%9D%98+%EC%96%BC%EB%9D%BC%EC%9D%B4%EB%B8%8C+%EB%B9%84%ED%83%80%EB%AF%BC+TV+CF.mp4
144,건강보조제_고려은단,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B1%B4%EA%B0%95%EB%B3%B4%EC%A1%B0%EC%A0%9C_4069_%EA%B3%B5%ED%86%B5/%EB%B9%84%ED%83%80%EB%AF%BC+%EA%BD%89!+%EA%B8%B0%EC%9A%B4+%ED%8C%8D!+%EB%A7%88%EC%8B%9C%EB%8A%94+%EA%B3%A0%EB%A0%A4%EC%9D%80%EB%8B%A8+%EB%B9%84%ED%83%80%EB%AF%BCC+1000+CF.mp4
145,건강보조제_오로나민씨,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B1%B4%EA%B0%95%EB%B3%B4%EC%A1%B0%EC%A0%9C_4069_%EA%B3%B5%ED%86%B5/%5B30%EC%B4%88%5D+2019+%EC%98%A4%EB%A1%9C%EB%82%98%EB%AF%BCC+TVCF+_+%ED%97%A8%EB%A6%AC+Henry.mp4
146,건강보조제_아로나민,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B1%B4%EA%B0%95%EB%B3%B4%EC%A1%B0%EC%A0%9C_4069_%EA%B3%B5%ED%86%B5/%5B%EC%95%84%EB%A1%9C%EB%82%98%EB%AF%BC+%EA%B3%A8%EB%93%9C%5D+%EC%9E%AC%EB%AF%B8%EA%B0%80+%EC%97%86%EB%8A%94%EA%B2%8C+%EC%95%84%EB%8B%88%EB%9D%BC+%ED%94%BC%EB%A1%9C%ED%95%9C%EA%B1%B0%EC%97%90%EC%9A%94!.mp4
147,건강보조제_박카스_엄마,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B1%B4%EA%B0%95%EB%B3%B4%EC%A1%B0%EC%A0%9C_4069_%EA%B3%B5%ED%86%B5/%EB%82%98%EB%A5%BC+%EC%95%84%EB%81%BC%EC%9E%90%2C+2018%EB%85%84+%EB%B0%95%EC%B9%B4%EC%8A%A4%EA%B4%91%EA%B3%A0+_%EC%97%84%EB%A7%88_%ED%8E%B8+(30%EC%B4%88).mp4
148,건강보조제_박카스_직장,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B1%B4%EA%B0%95%EB%B3%B4%EC%A1%B0%EC%A0%9C_4069_%EA%B3%B5%ED%86%B5/2016%EB%85%84+3%EC%9B%94+%EB%B0%95%EC%B9%B4%EC%8A%A4+_%EB%82%98%EB%A5%BC+%EC%95%84%EB%81%BC%EC%9E%90_+%EA%B4%91%EA%B3%A0+%EC%BD%9C%EC%84%BC%ED%84%B0%ED%8E%B8.mp4
149,건강보조제_박카스_아빠,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B1%B4%EA%B0%95%EB%B3%B4%EC%A1%B0%EC%A0%9C_4069_%EA%B3%B5%ED%86%B5/%EB%B0%95%EC%B9%B4%EC%8A%A4CF_%EB%8C%80%ED%95%9C%EB%AF%BC%EA%B5%AD%EC%97%90%EC%84%9C+%EC%95%84%EB%B9%A0%EB%A1%9C+%EC%82%B0%EB%8B%A4%EB%8A%94+%EA%B2%83.mp4
150,간편식_떠먹는피자,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B0%84%ED%8E%B8%EC%8B%9D+%EA%B4%91%EA%B3%A0_1318_%EC%97%AC%EC%9E%90/%EC%97%AD%EC%8B%9C+%EA%B0%93%EB%9A%9C%EA%B8%B0!!+CF+%EA%B4%91%EA%B3%A0+%EC%98%A4%EB%9A%9C%EA%B8%B0+%EB%96%A0%EB%A8%B9%EB%8A%94%EC%BB%B5%ED%94%BC%EC%9E%90+%EC%BB%B5%EB%82%98%EC%A2%8B%EA%B5%B0+%ED%8E%B8+30s+2018.mp4
151,간편식_잇츠온,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B0%84%ED%8E%B8%EC%8B%9D+%EA%B4%91%EA%B3%A0_1318_%EC%97%AC%EC%9E%90/%EC%8B%A0%EC%84%A0%EA%B0%84%ED%8E%B8%EC%8B%9D+%EC%9E%87%EC%B8%A0%EC%98%A8+TV+CF_20%EC%B4%88.mp4
152,간편식_마켓컬리,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B0%84%ED%8E%B8%EC%8B%9D+%EA%B4%91%EA%B3%A0_1318_%EC%97%AC%EC%9E%90/%ED%80%84%EB%A6%AC%ED%8B%B0+%EC%9E%88%EA%B2%8C+%EC%83%88%EB%B2%BD%EB%B0%B0%EC%86%A1%2C+%EB%A7%88%EC%BC%93%EC%BB%AC%EB%A6%AC+%EC%83%9B%EB%B3%84%EB%B0%B0%EC%86%A1+(30s).mp4
153,간편식_꼬북칩,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B0%84%ED%8E%B8%EC%8B%9D+%EA%B4%91%EA%B3%A0_1318_%EC%97%AC%EC%9E%90/%EB%84%A4+%EA%B2%B9+%EB%B0%94%EC%82%AD!+%EA%BC%AC%EB%B6%81%EC%B9%A9+X+%ED%97%A8%EB%A6%AC.mp4
154,간편식_파스타칩,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EA%B0%84%ED%8E%B8%EC%8B%9D+%EA%B4%91%EA%B3%A0_1318_%EC%97%AC%EC%9E%90/%EB%A7%88%EC%BC%93%EC%98%A4%EB%84%A4%EC%9D%B4%EC%B2%98+%ED%8C%8C%EC%8A%A4%ED%83%80%EC%B9%A9+-+%ED%8C%8C%EC%8A%A4%ED%83%80_%EC%A7%91_%EC%9C%BC%EB%A1%9C(30_s+ver).mp4
155,iphone_xs,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%ED%9C%B4%EB%8C%80%ED%8F%B0%EB%8B%A8%EB%A7%90%EA%B8%B0_1318_1939_%EA%B3%B5%ED%86%B5+%2B+4069_%EB%82%A8%EC%9E%90/%EC%95%84%EC%9D%B4%ED%8F%B0xs%EA%B4%91%EA%B3%A0+%ED%99%98%EC%83%81%ED%8E%B8.mp4
156,잇몸_필립스,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EC%9E%87%EB%AA%B8+%EA%B4%80%EB%A6%AC%EC%9A%A9%ED%8F%BC_4069_%EA%B3%B5%ED%86%B5/%ED%95%84%EB%A6%BD%EC%8A%A4+%EC%86%8C%EB%8B%89%EC%BC%80%EC%96%B4+2017+TV%EA%B4%91%EA%B3%A0(%EB%8B%A4%EC%9D%B4%EC%95%84%EB%AA%AC%EB%93%9C+%ED%81%B4%EB%A6%B0+%EB%94%A5%ED%81%B4%EB%A6%B0+%EB%A1%9C%EC%A6%88%EA%B3%A8%EB%93%9C+HX9392_08).mp4
157,lg_오브제,https://s3.ap-northeast-2.amazonaws.com/sopt-seminar/%EB%83%89%EC%9E%A5%EA%B3%A0_4069_%EA%B3%B5%ED%86%B5/LG+Objet+-+%ED%94%84%EB%A6%AC%EB%AF%B8%EC%97%84+%ED%94%84%EB%9D%BC%EC%9D%B4%EB%B9%97+%EA%B0%80%EC%A0%84+LG+%EC%98%A4%EB%B8%8C%EC%A0%9C+%ED%8E%B8+%EA%B4%91%EA%B3%A0(1%EC%B0%A8).mp4
187,KDB산업은행,https://sopt-seminar.s3.ap-northeast-2.amazonaws.com/1571626549792.mp4
189,kk,https://sopt-seminar.s3.ap-northeast-2.amazonaws.com/1571669371578.mp4
209,test,https://sopt-seminar.s3.ap-northeast-2.amazonaws.com/1571676683456.mp4
213,love,https://sopt-seminar.s3.ap-northeast-2.amazonaws.com/1571678357752.mp4
221,test,https://sopt-seminar.s3.ap-northeast-2.amazonaws.com/1571724407775.mp4
222,test,https://sopt-seminar.s3.ap-northeast-2.amazonaws.com/1571724527857.mp4
